id,"Item Type",year,author,title,"Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2U2H5B7W","thesis","2020","Titze, Malte","Space charge modeling at the integer resonance for the CERN PS and SPS","","","","","https://doi.org/10.18452/21423","","2020","2023-02-15 05:36:53","2024-12-09 22:54:47","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HK5CL9UR","thesis","2019","Schmeisser, Martin Anton Helmut","Photocathodes for high brightness, high average current photoelectron injectors","","","","","http://edoc.hu-berlin.de/18452/21633","","2019","2023-02-15 05:36:53","2024-12-09 22:54:46","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KUXAVMV4","thesis","2016","Ruprecht, Martin","Calculation of coupled bunch effects in the synchrotron light source BESSY VSR","","","","","http://doi.org/10.18452/17446","","2016","2023-02-15 05:36:53","2024-12-10 08:43:55","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin; #facility/bessy2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WSJ3UC3M","thesis","2014","Ries, Markus","Nonlinear momentum compaction and coherent synchrotron radiation at the Metrology Light Source","","","","","http://doi.org/10.18452/16979","","2014","2023-02-15 05:36:53","2024-12-09 22:54:44","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56C73CDJ","thesis","2017","Rädel, Stephanie","On space charge driven microbunching instability in bERLinPro","","","","","https://doi.org/10.18452/17714","","2017","2023-02-15 05:36:53","2024-12-09 22:54:52","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BC3NVCJ3","thesis","2014","Petenev, Yuriy","Analysis of injection and recovery schemes for ERL based light source","","","","","https://doi.org/10.18452/17014","","2014","2023-02-15 05:36:53","2024-12-09 22:54:43","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8K9TBKI","thesis","2019","Panofski, Eva","Beam dynamics and limits for high brightness, high average current superconducting radiofrequency (SRF) photoinjectors","","","","","https://doi.org/10.18452/19962","","2019","2023-02-15 05:36:53","2024-12-09 22:54:50","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63J2SZUX","thesis","2015","Kunert, Christoph","Entwicklung eines Multi-Leaf Faraday Cups zur Strahldiagnose in der Augentumortherapie","","","","","https://doi.org/10.18452/17153","","2015","2023-02-15 05:36:53","2024-12-09 22:54:37","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPALNWG3","thesis","2017","Koschitzki, Christian","Injection mechanisms in laser wakefield acceleration","","","","","https://doi.org/10.18452/17760","","2017","2023-02-15 05:36:53","2024-12-09 22:54:36","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUZ4UTQS","thesis","2013","Hein, Lutz-Mathias","CERN Linac4 - the space charge challenge","","","","","https://doi.org/10.18452/16802","","2013","2023-02-15 05:36:53","2024-12-09 22:54:35","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SFPQZN7X","thesis","2019","Bromberger, Matthias","Generation and characterization of a pulsed, intense neutron- and gamma-beam to be used in air cargo interrogation","","","","","https://doi.org/10.18452/19816","","2019","2023-02-15 05:36:53","2024-12-09 22:54:34","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3IJKKLC","thesis","2015","Atkinson, Terry","Modeling of magnetic optic for the short pulse mode operation of Energy Recovery Linac based light sources","","","","","https://doi.org/10.18452/17300","","2015","2023-02-15 05:36:53","2024-12-09 22:54:33","","","","","","","","","","","","","Humboldt-Universität zu Berlin","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/hu-berlin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6P2I7Z57","thesis","2015","Schweizer, Waldemar","Entwicklung einer effizienten Hochstrom-Ionenquelle für das FRANZ-Projekt zur Produktion intensiver, hochbrillanter Protonenstrahlen","","","","","https://hds.hebis.de/ubffm/Record/HEB364115424","","2015","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QVT84W8","thesis","2017","Schütt, Maximilian","Development of a 325 MHz ladder RFQ","","","","","https://hds.hebis.de/ubffm/Record/HEB42682637X","","2017","2023-02-15 05:36:53","2024-12-11 02:42:40","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUU768BB","thesis","2013","Schömers, Christian","Entwicklung einer dynamischen Intensitätsregelung für das Heidelberger Ionenstrahl-Therapiesynchrotron","","","","","http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/32653","","2013","2023-02-15 05:36:53","2024-12-11 02:44:20","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GDNXJCRU","thesis","2016","Noll, Daniel","Investigation on the transport of high-intensity beams using particle-in-cell simulations","","","","","https://hds.hebis.de/ubffm/Record/HEB396385095","","2016","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HQMLNE3","thesis","2018","Niebuhr, Heiko","Entwicklung und Erforschung eines neuartigen Injektionssystems für einen toroidalen Hochstromspeicherring","","","","","https://hds.hebis.de/ubffm/Record/HEB442428936","","2018","2023-02-15 05:36:53","2024-12-11 02:42:07","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FILJBFNQ","thesis","2016","Klump, Batu","Untersuchungen an niederenergetischen, intensiven und hochbrillanten Protonenstrahlen","","","","","http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/41358","","2016","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ERNXJSC7","thesis","2017","Kesting, Frederik","Numerical noise in particle-in-cell tracking – generation and propagation","","","","","","","2017","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DQJEPSK","thesis","2016","Heilmann, Manuel","Kopplung von 4-Rod-RFQ und IH-DTL für das FRANZ-Projekt","","","","","https://hds.hebis.de/ubffm/Record/HEB385973306","","2016","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVYDEA9R","thesis","2017","Hähnel, Hendrik","Development of an IH-type linac for the acceleration of high current heavy ion beams","","","","","https://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/43983","","2017","2023-02-15 05:36:53","2024-12-11 02:43:35","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FQGENSY","thesis","2013","Feldmeier, Eike","Feldkorrekturregelung für dynamische Prozesse in normalleitenden Magneten","","","","","https://hds.hebis.de/ubffm/Record/HEB396752888","","2013","2023-02-15 05:36:53","2024-12-11 02:44:19","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2B8SC2M5","thesis","2011","Daqa, Wafa","Linear Betatron coupling studies with space charge effects in the SIS18","","","","","","","2011","2023-02-15 05:36:53","2024-12-09 22:56:30","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","","","","","#university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XEMD3G9","thesis","2013","Chetvertkova, Vera","Verification of Monte Carlo transport codes by activation experiments","","","","","https://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/year/2013/docId/27848","","2013","2023-02-15 05:36:53","2024-12-09 22:57:10","","","","","","","","","","","","","Goethe-Universität Frankfurt am Main","","en","","Doctoral dissertation","","","","","fulltext-url: https://publikationen.ub.uni-frankfurt.de/files/27848/thesis-Chetvertkova.pdf","","","","#university/uni-frankfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
